UCWF,UCWDP,UCFDP,UCFMS,UCFMEP,UCAF,UCFMC,UCMVB,UCAH,UCFS,UCFVB,UCFMV,UCFMT,UCHC,UCHAH,UCHV,MVWF2,MVCV,MVDP,MVWF1,MVWF1.setting,MVSO,MVOT,CPPR,CPHE,CPMEP,CPCF,CPHP,CPMC,CPAH,CPMV,CPMT,CPSP,CPDP,UCSDP,AMBH,AMBT,UCAIH,UCAIT,UCAOH,UCAOT,UCWIT,UCWOT,timestamp,experiment_id,season,T_initial,T_setpoint,frequency_factor
0,6,110.06,1814,140,1437,0.87,1.35,1377,1263,2.66,410,57.9,0.008,77,411.1,0,-0.05,0,1,0,0,0,34,0,3,0,0,0.007,32.2,404.9,0,74,109,21.98,31,29.44,27.47,31.54,16.04,38.86,18.42,22.33,2021-12-03 10:20:16,DS13,winter,22.0,30.0,130.0
-2,7,110.73,1814,146,1442,0.87,1.24,1377,1262,2.56,410,57.9,0.008,77,411.1,-2,-0.05,2,0,0,0,0,36,0,3,0,0,0.007,32.2,406.6,0,74,110,22.47,31,29.44,27.35,31.54,16.04,38.86,18.47,22.33,2021-12-03 10:20:17,DS13,winter,22.0,30.0,130.0
0,7,110.39,1814,129,1439,0.87,1.31,1377,1262,2.54,412,58.0,0.008,77,411.1,0,-0.05,0,0,0,0,0,37,0,3,0,0,0.007,32.2,406.6,0,72,110,22.47,31,29.44,27.35,31.54,16.04,38.83,18.42,22.33,2021-12-03 10:20:18,DS13,winter,22.0,30.0,130.0
-1,7,111.06,1814,154,1444,0.86,1.25,1377,1262,2.52,412,58.1,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.007,32.2,404.8,0,74,107,21.98,31,29.44,27.35,31.69,16.04,38.87,18.42,22.33,2021-12-03 10:20:19,DS13,winter,22.0,30.0,130.0
-1,7,111.06,1814,135,1444,0.85,1.23,1377,1262,2.47,411,58.1,0.008,77,411.1,-1,-0.05,1,0,0,0,0,36,0,3,0,0,0.007,32.2,404.7,0,74,109,22.47,31,29.44,27.35,31.69,16.04,38.87,18.42,22.33,2021-12-03 10:20:20,DS13,winter,22.0,30.0,130.0
0,7,110.39,1814,136,1439,0.85,1.26,1377,1264,2.56,411,58.1,0.008,77,411.1,0,-0.05,0,1,0,0,0,35,0,3,0,0,0.007,32.2,404.7,0,74,108,22.47,31,29.44,27.35,31.69,16.02,38.85,18.42,22.33,2021-12-03 10:20:21,DS13,winter,22.0,30.0,130.0
0,7,110.06,1814,134,1437,0.85,1.22,1377,1264,2.64,410,58.1,0.008,77,411.1,0,-0.05,0,1,0,0,0,36,0,3,0,0,0.007,32.2,404.7,0,74,108,22.47,31,29.44,27.35,31.69,16.02,38.81,18.42,22.33,2021-12-03 10:20:22,DS13,winter,22.0,30.0,130.0
-1,7,108.38,1814,140,1426,0.85,1.23,1377,1274,2.43,410,58.1,0.008,77,411.1,-1,-0.05,1,0,0,0,0,36,0,3,0,0,0.008,32.2,406.2,0,74,108,21.98,31,29.44,27.35,31.69,16.02,38.87,18.42,22.33,2021-12-03 10:20:23,DS13,winter,22.0,30.0,130.0
-1,7,111.4,1814,143,1446,0.85,1.25,1377,1274,2.66,414,58.0,0.008,77,411.1,-1,-0.05,1,1,0,0,0,35,0,3,0,0,0.008,32.2,406.2,0,74,108,22.47,31,29.44,27.35,31.69,16.02,38.87,18.42,22.33,2021-12-03 10:20:24,DS13,winter,22.0,30.0,130.0
-1,5,112.4,1814,142,1452,0.85,1.23,1377,1274,2.48,410,58.1,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.008,32.2,406.9,0,73,108,22.47,31,29.44,27.35,31.69,16.02,38.85,18.42,22.33,2021-12-03 10:20:25,DS13,winter,22.0,30.0,130.0
-2,7,110.39,1814,140,1439,0.85,1.25,1377,1274,2.53,412,58.1,0.008,77,411.1,-2,-0.05,2,1,0,0,0,34,0,3,0,0,0.008,32.2,406.9,0,74,108,22.47,31,29.44,27.35,31.69,16.02,38.87,18.42,22.33,2021-12-03 10:20:26,DS13,winter,22.0,30.0,130.0
-1,6,112.73,1814,145,1455,0.86,1.29,1377,1263,2.49,410,58.0,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.007,32.2,406.0,0,74,108,22.47,31,29.44,27.35,31.69,16.02,38.87,18.52,22.33,2021-12-03 10:20:27,DS13,winter,22.0,30.0,130.0
-1,5,112.06,1814,145,1450,0.85,1.29,1377,1262,2.56,411,58.0,0.008,77,411.1,-1,-0.05,1,0,0,0,0,34,0,3,0,0,0.007,32.2,406.0,0,74,107,22.47,31,29.44,27.35,31.69,16.02,38.85,18.52,22.33,2021-12-03 10:20:28,DS13,winter,22.0,30.0,130.0
-2,6,109.05,1814,137,1431,0.85,1.29,1377,1262,2.63,411,58.1,0.008,77,411.1,-2,-0.05,2,1,0,0,0,35,0,3,0,0,0.008,32.2,405.5,0,74,107,22.95,31,29.44,27.35,31.69,15.99,38.86,18.52,22.33,2021-12-03 10:20:29,DS13,winter,22.0,30.0,130.0
-2,6,113.07,1814,148,1457,0.85,1.25,1377,1262,2.37,413,58.0,0.008,77,411.1,-2,-0.05,2,1,0,0,0,36,0,3,0,0,0.008,32.2,405.6,0,74,109,22.47,31,29.44,27.35,31.69,16.02,38.88,18.52,22.33,2021-12-03 10:20:30,DS13,winter,22.0,30.0,130.0
-2,5,111.06,1814,130,1444,0.85,1.3,1377,1262,2.64,413,58.0,0.008,77,411.1,-2,-0.05,2,1,0,0,0,35,0,3,0,0,0.008,32.2,405.7,0,74,108,22.47,31,29.44,27.35,31.69,15.99,38.87,18.52,22.33,2021-12-03 10:20:31,DS13,winter,22.0,30.0,130.0
-2,5,111.4,1814,149,1446,0.86,1.22,1377,1262,2.35,409,58.0,0.008,77,411.1,-2,-0.05,2,1,0,0,0,36,0,3,0,0,0.008,32.2,405.7,0,73,108,22.47,31,29.44,27.35,31.69,15.99,38.87,18.52,22.33,2021-12-03 10:20:32,DS13,winter,22.0,30.0,130.0
0,7,111.06,1814,145,1444,0.87,1.3,1377,1255,2.58,410,58.0,0.008,77,411.1,0,-0.05,0,1,0,0,0,36,0,3,0,0,0.007,32.2,405.8,0,74,109,22.47,31,29.44,27.35,31.67,15.99,38.91,18.52,22.33,2021-12-03 10:20:33,DS13,winter,22.0,30.0,130.0
-3,6,110.73,1814,143,1442,0.86,1.22,1377,1255,2.55,412,58.0,0.008,77,411.1,-3,-0.05,3,1,0,0,0,35,0,3,0,0,0.007,32.2,405.8,0,74,108,22.47,31,29.44,27.35,31.69,15.99,38.88,18.52,22.43,2021-12-03 10:20:34,DS13,winter,22.0,30.0,130.0
-2,5,111.06,1814,139,1444,0.87,1.28,1377,1263,2.56,411,58.0,0.008,77,411.1,-2,-0.05,2,1,0,0,0,36,0,3,0,0,0.007,32.2,405.7,0,74,108,22.47,31,29.44,27.35,31.69,15.99,38.89,18.52,22.43,2021-12-03 10:20:35,DS13,winter,22.0,30.0,130.0
-2,6,112.73,1814,145,1455,0.87,1.28,1377,1263,2.64,411,58.0,0.008,77,411.1,-2,-0.05,2,1,0,0,0,35,0,3,0,0,0.008,32.2,405.7,0,74,108,22.47,31,29.44,27.35,31.69,15.99,38.89,18.52,22.43,2021-12-03 10:20:36,DS13,winter,22.0,30.0,130.0
0,6,111.06,1814,141,1444,0.87,1.28,1377,1254,2.69,412,58.0,0.008,77,411.1,0,-0.05,0,1,0,0,0,34,0,3,0,0,0.007,32.2,405.7,0,74,107,22.47,31,29.44,27.35,31.69,15.99,38.92,18.52,22.43,2021-12-03 10:20:37,DS13,winter,22.0,30.0,130.0
-1,6,112.4,1814,145,1452,0.87,1.28,1377,1254,2.61,412,58.2,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.007,32.2,405.7,0,74,107,22.47,31,29.58,27.37,31.69,15.99,38.91,18.52,22.43,2021-12-03 10:20:38,DS13,winter,22.0,30.0,130.0
-1,6,111.4,1814,144,1446,0.86,1.3,1377,1264,2.67,412,58.2,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.007,32.2,405.1,0,74,107,22.47,31,29.59,27.35,31.69,15.99,38.87,18.57,22.43,2021-12-03 10:20:39,DS13,winter,22.0,30.0,130.0
0,6,111.73,1814,147,1448,0.87,1.25,1377,1264,2.53,412,58.2,0.008,77,411.1,0,-0.05,0,0,0,0,0,36,0,3,0,0,0.007,32.2,405.1,0,74,109,22.47,31,29.59,27.35,31.69,15.99,38.88,18.57,22.43,2021-12-03 10:20:40,DS13,winter,22.0,30.0,130.0
0,6,110.39,1814,144,1439,0.87,1.3,1377,1262,2.66,410,58.1,0.008,77,411.1,0,-0.05,0,1,0,0,0,34,0,3,0,0,0.007,32.2,405.8,0,74,108,22.47,31,29.59,27.35,31.69,15.99,38.94,18.57,22.43,2021-12-03 10:20:41,DS13,winter,22.0,30.0,130.0
0,5,112.73,1814,143,1455,0.87,1.28,1377,1262,2.57,413,58.0,0.008,77,411.1,0,-0.05,0,0,0,0,0,34,0,3,0,0,0.007,32.2,405.8,0,74,109,22.95,31,29.59,27.37,31.69,15.97,38.92,18.57,22.43,2021-12-03 10:20:42,DS13,winter,22.0,30.0,130.0
-2,6,111.06,1814,135,1444,0.87,1.33,1377,1274,2.53,413,58.1,0.008,77,411.1,-2,-0.05,2,0,0,0,0,34,0,3,0,0,0.008,32.2,406.5,0,74,108,22.47,31,29.59,27.35,31.69,15.99,38.92,18.57,22.43,2021-12-03 10:20:43,DS13,winter,22.0,30.0,130.0
-2,6,109.05,1814,142,1431,0.85,1.31,1377,1274,2.74,410,58.2,0.008,77,411.1,-2,-0.05,2,1,0,0,0,35,0,3,0,0,0.008,32.2,406.6,0,73,109,21.98,31,29.59,27.35,31.69,15.99,38.92,18.57,22.43,2021-12-03 10:20:44,DS13,winter,22.0,30.0,130.0
0,6,110.06,1814,141,1437,0.87,1.27,1377,1262,2.56,411,58.1,0.008,77,411.1,0,-0.05,0,1,0,0,0,36,0,3,0,0,0.008,32.2,406.6,0,74,109,22.47,31,29.59,27.27,31.69,15.97,38.94,18.57,22.43,2021-12-03 10:20:45,DS13,winter,22.0,30.0,130.0
0,6,110.39,1814,137,1439,0.87,1.29,1377,1262,2.69,413,58.2,0.008,77,411.1,0,-0.05,0,1,0,0,0,36,0,3,0,0,0.008,32.2,406.6,0,74,108,22.47,31,29.59,27.27,31.69,15.99,38.92,18.57,22.43,2021-12-03 10:20:46,DS13,winter,22.0,30.0,130.0
0,6,109.72,1814,152,1435,0.86,1.25,1377,1274,2.48,412,58.2,0.008,77,411.1,0,-0.05,0,1,0,0,0,36,0,3,0,0,0.007,32.2,404.5,0,73,108,22.47,31,29.59,27.27,31.69,15.99,38.92,18.57,22.43,2021-12-03 10:20:47,DS13,winter,22.0,30.0,130.0
0,5,109.72,1814,137,1435,0.87,1.29,1377,1274,2.56,411,58.1,0.008,77,411.1,0,-0.05,0,0,0,0,0,36,0,3,0,0,0.007,32.2,404.5,0,74,107,22.47,31,29.59,27.27,31.69,15.99,38.92,18.57,22.43,2021-12-03 10:20:48,DS13,winter,22.0,30.0,130.0
0,6,110.06,1814,146,1437,0.87,1.34,1377,1262,2.63,411,58.1,0.008,77,411.1,0,-0.05,0,1,0,0,0,34,0,3,0,0,0.007,32.2,405.3,0,73,108,22.47,31,29.59,27.27,31.76,15.99,38.93,18.57,22.43,2021-12-03 10:20:49,DS13,winter,22.0,30.0,130.0
0,7,109.72,1814,145,1435,0.87,1.31,1377,1262,2.59,411,58.1,0.008,77,411.1,0,-0.05,0,1,0,0,0,34,0,3,0,0,0.007,32.2,405.3,0,74,109,22.47,31,29.59,27.27,31.76,15.99,38.93,18.57,22.43,2021-12-03 10:20:50,DS13,winter,22.0,30.0,130.0
0,7,111.73,1814,145,1448,0.87,1.32,1377,1262,2.63,409,58.1,0.008,77,411.1,0,-0.05,0,1,0,0,0,35,0,3,0,0,0.007,32.2,405.7,0,74,109,22.47,31,29.59,27.27,31.76,15.99,38.93,18.57,22.43,2021-12-03 10:20:51,DS13,winter,22.0,30.0,130.0
0,7,111.4,1814,147,1446,0.87,1.27,1377,1262,2.58,413,58.1,0.008,77,411.1,0,-0.05,0,0,0,0,0,34,0,3,0,0,0.007,32.2,405.7,0,74,108,21.98,31,29.59,27.27,31.76,15.99,38.96,18.57,22.48,2021-12-03 10:20:52,DS13,winter,22.0,30.0,130.0
0,7,111.4,1814,147,1446,0.87,1.27,1377,1262,2.58,412,58.1,0.008,77,411.1,0,-0.05,0,0,0,0,0,34,0,3,0,0,0.007,32.2,405.7,0,74,108,21.98,31,29.59,27.27,31.76,15.99,38.96,18.57,22.48,2021-12-03 10:20:53,DS13,winter,22.0,30.0,130.0
0,6,109.39,1814,143,1433,0.87,1.29,1377,1262,2.63,411,58.2,0.008,77,411.1,0,-0.05,0,0,0,0,0,35,0,3,0,0,0.008,32.2,405.5,0,73,109,21.98,31,29.59,27.27,31.76,15.97,38.96,18.67,22.48,2021-12-03 10:20:55,DS13,winter,22.0,30.0,130.0
0,6,112.4,1814,137,1452,0.87,1.27,1377,1265,2.43,411,58.3,0.008,77,411.1,0,-0.05,0,0,0,0,0,35,0,3,0,0,0.008,32.2,405.0,0,73,109,21.98,31,29.59,27.27,31.76,15.97,38.93,18.67,22.48,2021-12-03 10:20:56,DS13,winter,22.0,30.0,130.0
0,6,110.73,1814,140,1442,0.87,1.32,1377,1265,2.69,413,58.3,0.008,77,411.1,0,-0.05,0,0,0,0,0,34,0,3,0,0,0.008,32.2,405.0,0,74,109,21.98,31,29.59,27.27,31.78,15.97,38.92,18.67,22.48,2021-12-03 10:20:57,DS13,winter,22.0,30.0,130.0
0,5,110.73,1814,144,1442,0.86,1.23,1377,1263,2.44,413,58.3,0.008,77,411.1,0,-0.05,0,2,0,0,0,34,0,3,0,0,0.007,32.2,405.5,0,74,109,21.98,31,29.59,27.27,31.76,15.97,38.98,18.67,22.48,2021-12-03 10:20:58,DS13,winter,22.0,30.0,130.0
0,5,110.73,1814,131,1442,0.85,1.3,1377,1263,2.59,413,58.3,0.008,77,411.1,0,-0.05,0,0,0,0,0,34,0,3,0,0,0.007,32.2,405.5,0,74,108,22.47,31,29.59,27.27,31.76,15.94,38.98,18.62,22.48,2021-12-03 10:20:59,DS13,winter,22.0,30.0,130.0
-3,5,109.72,1814,148,1435,0.85,1.23,1377,1273,2.5,413,58.3,0.008,77,411.1,-3,-0.05,3,0,0,0,0,34,0,3,0,0,0.007,32.2,406.8,0,74,108,21.98,31,29.59,27.27,31.76,15.97,38.97,18.62,22.48,2021-12-03 10:21:00,DS13,winter,22.0,30.0,130.0
-3,6,107.05,1814,135,1417,0.85,1.25,1377,1273,2.43,410,58.3,0.008,77,411.1,-3,-0.05,3,0,0,0,0,34,0,3,0,0,0.007,32.2,406.7,0,73,108,21.98,31,29.59,27.27,31.76,15.97,38.97,18.62,22.48,2021-12-03 10:21:01,DS13,winter,22.0,30.0,130.0
-1,7,112.4,1814,151,1452,0.85,1.29,1377,1262,2.68,412,58.3,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.007,32.2,406.7,0,74,109,22.47,31,29.59,27.27,31.78,15.94,38.99,18.62,22.48,2021-12-03 10:21:02,DS13,winter,22.0,30.0,130.0
-1,7,110.73,1814,138,1442,0.87,1.28,1377,1262,2.52,412,58.2,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.007,32.2,406.7,0,73,108,22.47,31,29.59,27.27,31.76,15.94,38.99,18.67,22.48,2021-12-03 10:21:03,DS13,winter,22.0,30.0,130.0
0,7,113.4,1814,133,1459,0.85,1.3,1377,1274,2.52,413,58.2,0.008,77,411.1,0,-0.05,0,1,0,0,0,34,0,3,0,0,0.008,32.2,406.2,0,73,109,21.98,31,29.59,27.15,31.76,15.94,38.97,18.67,22.48,2021-12-03 10:21:04,DS13,winter,22.0,30.0,130.0
-1,7,111.73,1814,148,1448,0.85,1.29,1377,1274,2.64,412,58.3,0.008,77,411.1,-1,-0.05,1,2,0,0,0,36,0,3,0,0,0.008,32.2,406.2,0,73,110,21.98,31,29.59,27.15,31.76,15.94,38.97,18.62,22.48,2021-12-03 10:21:05,DS13,winter,22.0,30.0,130.0
-1,7,110.39,1814,145,1439,0.85,1.25,1377,1263,2.42,412,58.3,0.008,77,411.1,-1,-0.05,1,2,0,0,0,36,0,3,0,0,0.008,32.2,406.4,0,73,110,22.47,31,29.59,27.15,31.76,15.94,38.97,18.72,22.48,2021-12-03 10:21:06,DS13,winter,22.0,30.0,130.0
-1,7,112.06,1814,153,1450,0.85,1.3,1377,1262,2.65,413,58.3,0.008,77,411.1,-1,-0.05,1,0,0,0,0,37,0,3,0,0,0.008,32.2,406.4,0,74,110,22.47,31,29.59,27.15,31.76,15.97,38.94,18.72,22.48,2021-12-03 10:21:07,DS13,winter,22.0,30.0,130.0
-1,7,110.06,1814,141,1437,0.85,1.23,1377,1262,2.4,413,58.3,0.008,77,411.1,-1,-0.05,1,0,0,0,0,37,0,3,0,0,0.008,32.2,405.9,0,74,110,22.47,31,29.59,27.15,31.76,15.94,38.97,18.72,22.48,2021-12-03 10:21:08,DS13,winter,22.0,30.0,130.0
-1,7,111.73,1814,137,1448,0.85,1.31,1377,1262,2.64,413,58.3,0.008,77,411.1,-1,-0.05,1,0,0,0,0,34,0,3,0,0,0.007,32.2,405.9,0,73,107,22.47,31,29.59,27.15,31.76,15.94,38.97,18.72,22.48,2021-12-03 10:21:09,DS13,winter,22.0,30.0,130.0
0,7,110.39,1814,139,1439,0.85,1.25,1377,1262,2.58,411,58.2,0.008,77,411.1,0,-0.05,0,1,0,0,0,34,0,3,0,0,0.007,32.2,405.3,0,73,109,22.47,31,29.59,27.15,31.76,15.94,39.0,18.72,22.48,2021-12-03 10:21:10,DS13,winter,22.0,30.0,130.0
-1,6,110.06,1814,149,1437,0.87,1.28,1377,1262,2.5,412,58.2,0.008,77,411.1,-1,-0.05,1,1,0,0,0,35,0,3,0,0,0.007,32.2,405.3,0,73,107,22.95,31,29.59,27.15,31.76,15.94,39.0,18.72,22.48,2021-12-03 10:21:11,DS13,winter,22.0,30.0,130.0
-1,7,111.06,1814,141,1444,0.87,1.23,1377,1254,2.56,412,58.2,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.008,32.2,405.0,0,73,109,21.98,31,29.59,27.15,31.76,15.94,39.03,18.72,22.48,2021-12-03 10:21:12,DS13,winter,22.0,30.0,130.0
-1,7,110.06,1814,147,1437,0.87,1.19,1377,1254,2.55,410,58.3,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.008,32.2,405.0,0,73,107,21.98,31,29.59,27.15,31.76,15.94,39.0,18.72,22.48,2021-12-03 10:21:13,DS13,winter,22.0,30.0,130.0
-1,7,111.06,1814,139,1444,0.87,1.25,1377,1262,2.57,413,58.4,0.008,77,411.1,-1,-0.05,1,0,0,0,0,36,0,3,0,0,0.007,32.2,405.3,0,73,109,22.47,31,29.63,27.15,31.76,15.94,38.99,18.72,22.58,2021-12-03 10:21:14,DS13,winter,22.0,30.0,130.0
-2,7,111.4,1814,142,1446,0.87,1.21,1377,1262,2.67,411,58.4,0.008,77,411.1,-2,-0.05,2,1,0,0,0,35,0,3,0,0,0.007,32.2,405.3,0,73,108,22.47,31,29.64,27.15,31.78,15.92,38.99,18.72,22.53,2021-12-03 10:21:15,DS13,winter,22.0,30.0,130.0
-3,7,111.73,1814,145,1448,0.87,1.23,1377,1274,2.42,411,58.4,0.008,77,411.1,-3,-0.05,3,0,0,0,0,35,0,3,0,0,0.007,32.2,406.3,0,74,108,22.47,31,29.64,27.15,31.76,15.94,38.99,18.72,22.53,2021-12-03 10:21:16,DS13,winter,22.0,30.0,130.0
-3,6,111.4,1814,141,1446,0.86,1.22,1377,1274,2.6,413,58.4,0.008,77,411.1,-3,-0.05,3,1,0,0,0,36,0,3,0,0,0.007,32.2,406.4,0,74,109,22.47,31,29.64,27.15,31.76,15.94,38.99,18.72,22.58,2021-12-03 10:21:17,DS13,winter,22.0,30.0,130.0
0,6,111.06,1814,143,1444,0.87,1.22,1377,1254,2.44,414,58.4,0.008,77,411.1,0,-0.05,0,1,0,0,0,35,0,3,0,0,0.007,32.2,406.4,0,74,108,22.47,31,29.63,27.15,31.76,15.94,39.03,18.82,22.58,2021-12-03 10:21:18,DS13,winter,22.0,30.0,130.0
0,6,110.73,1814,144,1442,0.87,1.26,1377,1254,2.53,414,58.4,0.008,77,411.1,0,-0.05,0,1,0,0,0,36,0,3,0,0,0.008,32.2,406.4,0,74,109,22.47,31,29.64,27.15,31.76,15.92,39.0,18.82,22.58,2021-12-03 10:21:19,DS13,winter,22.0,30.0,130.0
0,6,111.73,1814,138,1448,0.86,1.34,1377,1282,2.66,414,58.4,0.008,77,411.1,0,-0.05,0,1,0,0,0,36,0,3,0,0,0.008,32.2,406.1,0,73,108,22.47,31,29.64,27.15,31.76,15.92,39.03,18.77,22.53,2021-12-03 10:21:20,DS13,winter,22.0,30.0,130.0
0,7,110.73,1814,141,1442,0.87,1.26,1377,1262,2.48,413,58.4,0.008,77,411.1,0,-0.05,0,1,0,0,0,35,0,3,0,0,0.008,32.2,406.1,0,74,108,21.98,31,29.63,27.15,31.76,15.94,39.07,18.77,22.53,2021-12-03 10:21:21,DS13,winter,22.0,30.0,130.0
0,6,111.06,1814,135,1444,0.87,1.26,1377,1265,2.61,413,58.4,0.008,77,411.1,0,-0.05,0,1,0,0,0,35,0,3,0,0,0.007,32.2,405.8,0,74,108,22.47,31,29.64,27.15,31.76,15.92,39.05,18.77,22.53,2021-12-03 10:21:22,DS13,winter,22.0,30.0,130.0
0,5,110.06,1814,143,1437,0.87,1.23,1377,1265,2.36,413,58.4,0.008,77,411.1,0,-0.05,0,1,0,0,0,36,0,3,0,0,0.007,32.2,405.8,0,73,108,22.47,31,29.64,27.15,31.76,15.92,39.04,18.77,22.58,2021-12-03 10:21:23,DS13,winter,22.0,30.0,130.0
0,6,110.73,1814,144,1442,0.87,1.31,1377,1274,2.67,413,58.3,0.008,77,411.1,0,-0.05,0,1,0,0,0,35,0,3,0,0,0.007,32.2,406.1,0,74,108,22.47,31,29.64,27.15,31.83,15.92,39.02,18.82,22.58,2021-12-03 10:21:24,DS13,winter,22.0,30.0,130.0
-2,7,113.07,1814,138,1457,0.87,1.26,1377,1274,2.53,413,58.4,0.008,77,411.1,-2,-0.05,2,1,0,0,0,35,0,3,0,0,0.007,32.2,406.1,0,73,108,22.47,31,29.64,27.15,31.83,15.92,39.02,18.82,22.58,2021-12-03 10:21:25,DS13,winter,22.0,30.0,130.0
-3,6,112.06,1814,151,1450,0.87,1.27,1377,1263,2.53,413,58.4,0.008,77,411.1,-3,-0.05,3,1,0,0,0,35,0,3,0,0,0.007,32.2,406.3,0,73,108,22.47,31,29.64,27.15,31.83,15.92,39.05,18.82,22.58,2021-12-03 10:21:26,DS13,winter,22.0,30.0,130.0
-3,6,110.39,1814,136,1439,0.85,1.23,1377,1262,2.58,411,58.4,0.008,77,411.1,-3,-0.05,3,1,0,0,0,35,0,3,0,0,0.007,32.2,406.4,0,74,109,22.47,31,29.64,27.15,31.83,15.89,39.05,18.82,22.58,2021-12-03 10:21:27,DS13,winter,22.0,30.0,130.0
0,7,109.72,1814,152,1435,0.87,1.23,1377,1262,2.56,411,58.3,0.008,77,411.1,0,-0.05,0,1,0,0,0,35,0,3,0,0,0.008,32.2,406.4,0,73,110,22.95,31,29.64,27.15,31.83,15.92,39.08,18.77,22.53,2021-12-03 10:21:28,DS13,winter,22.0,30.0,130.0
-1,6,112.4,1814,145,1452,0.87,1.23,1377,1262,2.61,411,58.4,0.008,77,411.1,-1,-0.05,1,1,0,0,0,35,0,3,0,0,0.008,32.2,406.4,0,72,110,22.95,31,29.64,27.15,31.83,15.92,39.09,18.77,22.53,2021-12-03 10:21:29,DS13,winter,22.0,30.0,130.0
-2,5,111.73,1814,150,1448,0.87,1.31,1377,1262,2.61,413,58.4,0.008,77,411.1,-2,-0.05,2,1,0,0,0,37,0,3,0,0,0.008,32.2,404.9,0,73,110,22.47,31,29.64,27.15,31.83,15.92,39.05,18.82,22.58,2021-12-03 10:21:30,DS13,winter,22.0,30.0,130.0
-3,5,112.4,1814,147,1452,0.87,1.25,1377,1262,2.61,411,58.3,0.008,77,411.1,-3,-0.05,3,0,0,0,0,35,0,3,0,0,0.008,32.2,404.9,0,74,108,22.95,31,29.64,27.15,31.83,15.89,39.05,18.82,22.58,2021-12-03 10:21:31,DS13,winter,22.0,30.0,130.0
-2,6,110.73,1814,139,1442,0.87,1.29,1377,1273,2.61,413,58.3,0.008,77,411.1,-2,-0.05,2,0,0,0,0,34,0,3,0,0,0.007,32.2,406.2,0,74,109,22.47,31,29.64,27.15,31.83,15.89,39.09,18.86,22.53,2021-12-03 10:21:32,DS13,winter,22.0,30.0,130.0
-1,7,109.72,1814,147,1435,0.87,1.2,1377,1273,2.53,412,58.3,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.008,32.2,406.1,0,73,109,21.98,31,29.64,27.15,31.83,15.89,39.07,18.86,22.53,2021-12-03 10:21:33,DS13,winter,22.0,30.0,130.0
0,7,110.39,1814,139,1439,0.86,1.28,1377,1262,2.64,414,58.5,0.008,77,411.1,0,-0.05,0,1,0,0,0,36,0,3,0,0,0.007,32.2,406.1,0,74,109,22.95,31,29.64,27.15,31.83,15.89,39.07,18.86,22.63,2021-12-03 10:21:34,DS13,winter,22.0,30.0,130.0
-1,7,112.4,1814,153,1452,0.87,1.26,1377,1262,2.59,414,58.5,0.008,77,411.1,-1,-0.05,1,1,0,0,0,36,0,3,0,0,0.007,32.2,406.1,0,74,109,22.95,31,29.64,27.15,31.83,15.89,39.07,18.86,22.63,2021-12-03 10:21:35,DS13,winter,22.0,30.0,130.0
-1,5,111.4,1814,140,1446,0.87,1.29,1377,1257,2.57,414,58.5,0.008,77,411.1,-1,-0.05,1,1,0,0,0,34,0,3,0,0,0.007,32.2,406.6,0,73,107,22.47,31,29.64,27.15,31.83,15.89,39.11,18.86,22.63,2021-12-03 10:21:36,DS13,winter,22.0,30.0,130.0
-1,5,109.72,1814,140,1435,0.86,1.29,1377,1257,2.71,414,58.5,0.008,77,411.1,-1,-0.05,1,0,0,0,0,34,0,3,0,0,0.008,32.2,406.6,0,73,109,22.47,31,29.64,27.15,31.83,15.89,39.1,18.86,22.63,2021-12-03 10:21:37,DS13,winter,22.0,30.0,130.0
0,7,109.72,1814,142,1435,0.87,1.26,1377,1254,2.57,414,58.5,0.008,77,411.1,0,-0.05,0,0,0,0,0,36,0,3,0,0,0.008,32.2,406.0,0,74,110,22.47,31,29.64,27.15,31.83,15.89,39.07,18.86,22.63,2021-12-03 10:21:38,DS13,winter,22.0,30.0,130.0
0,6,109.72,1814,139,1435,0.86,1.28,1377,1254,2.67,414,58.5,0.008,77,411.1,0,-0.05,0,0,0,0,0,36,0,3,0,0,0.008,32.2,406.0,0,73,110,22.47,31,29.64,27.15,31.83,15.89,39.08,18.86,22.63,2021-12-03 10:21:39,DS13,winter,22.0,30.0,130.0
0,7,109.39,1814,145,1433,0.86,1.27,1377,1262,2.62,413,58.5,0.008,77,411.1,0,-0.05,0,1,0,0,0,37,0,3,0,0,0.007,32.2,406.4,0,74,110,22.47,31,29.64,27.15,31.83,15.89,39.08,18.86,22.63,2021-12-03 10:21:40,DS13,winter,22.0,30.0,130.0
